measurement_id,sensor_id,timestamp,sensor_type,value,location_id
1178,PH_3,2025-02-13 01:16:11.728077,Soil_pH,3.4,GH_3
1179,CO2_1,2025-02-13 01:16:13.729748,CO2,474.0,GH_1
1180,CO2_1,2025-02-13 01:16:15.731077,CO2,1745.0,GH_1
1181,H_1,2025-02-13 01:16:17.731924,Humidity,50.7,GH_1
1182,SM_2,2025-02-13 01:16:19.733372,Soil_Moisture,30.3,GH_2
1183,CO2_1,2025-02-13 01:16:21.734743,CO2,1197.0,GH_1
1184,H_1,2025-02-13 01:16:23.736074,Humidity,41.4,GH_1
1185,CO2_2,2025-02-13 01:16:25.737023,CO2,1303.0,GH_2
1186,H_2,2025-02-13 01:16:27.738543,Humidity,89.9,GH_2
1187,PH_2,2025-02-13 01:16:29.739907,Soil_pH,5.1,GH_2
1188,T_1,2025-02-13 01:16:31.741352,Temperature,29.75,GH_1
1189,L_2,2025-02-13 01:16:33.742330,Light,1159.0,GH_2
1190,PH_2,2025-02-13 01:16:35.743776,Soil_pH,5.0,GH_2
1191,L_3,2025-02-13 01:16:37.745432,Light,702.0,GH_3
1192,CO2_2,2025-02-13 01:16:39.746457,CO2,902.0,GH_2
1193,L_3,2025-02-13 01:16:41.748966,Light,1201.0,GH_3
1194,CO2_1,2025-02-13 01:16:43.749744,CO2,1092.0,GH_1
1195,T_1,2025-02-13 01:16:45.750972,Temperature,29.3,GH_1
1196,L_1,2025-02-13 01:16:47.752150,Light,1234.0,GH_1
1197,PH_3,2025-02-13 01:16:49.753662,Soil_pH,5.0,GH_3
1198,SM_1,2025-02-13 01:16:51.754855,Soil_Moisture,54.5,GH_1
1199,L_3,2025-02-13 01:16:53.756665,Light,402.0,GH_3
1200,SM_1,2025-02-13 01:16:55.757991,Soil_Moisture,94.1,GH_1
1201,T_3,2025-02-13 01:16:57.758844,Temperature,29.15,GH_3
1202,H_2,2025-02-13 01:16:59.760806,Humidity,28.4,GH_2
1203,T_1,2025-02-13 01:17:01.761648,Temperature,33.69,GH_1
1204,T_1,2025-02-13 01:17:03.762525,Temperature,26.46,GH_1
1205,L_3,2025-02-13 01:17:05.763974,Light,1072.0,GH_3
1206,T_2,2025-02-13 01:17:07.765567,Temperature,32.18,GH_2
1207,L_3,2025-02-13 01:17:09.767597,Light,85.0,GH_3
1208,CO2_2,2025-02-13 01:17:11.769041,CO2,481.0,GH_2
1209,PH_2,2025-02-13 01:17:13.770239,Soil_pH,8.4,GH_2
1210,PH_1,2025-02-13 01:17:15.770721,Soil_pH,7.6,GH_1
1211,T_1,2025-02-13 01:17:17.772151,Temperature,33.38,GH_1
1212,SM_1,2025-02-13 01:17:19.773692,Soil_Moisture,37.7,GH_1
1213,CO2_2,2025-02-13 01:17:21.775876,CO2,642.0,GH_2
1214,SM_2,2025-02-13 01:17:23.777238,Soil_Moisture,98.3,GH_2
1215,H_3,2025-02-13 01:17:25.778837,Humidity,75.8,GH_3
1216,SM_2,2025-02-13 01:17:27.781113,Soil_Moisture,63.6,GH_2
1217,L_1,2025-02-13 01:17:29.782693,Light,1257.0,GH_1
1218,H_2,2025-02-13 01:17:31.783952,Humidity,36.8,GH_2
1219,L_2,2025-02-13 01:17:33.785589,Light,498.0,GH_2
1220,CO2_1,2025-02-13 01:17:35.787124,CO2,578.0,GH_1
1221,SM_2,2025-02-13 01:17:37.788861,Soil_Moisture,88.1,GH_2
1222,PH_3,2025-02-13 01:17:39.789495,Soil_pH,5.8,GH_3
1223,CO2_2,2025-02-13 01:17:41.790672,CO2,1261.0,GH_2
1224,PH_1,2025-02-13 01:17:43.791769,Soil_pH,8.1,GH_1
1225,H_2,2025-02-13 01:17:45.792219,Humidity,36.9,GH_2
1226,T_2,2025-02-13 01:17:47.793033,Temperature,22.47,GH_2
1227,H_1,2025-02-13 01:17:49.794534,Humidity,76.4,GH_1
1228,CO2_2,2025-02-13 01:17:51.796819,CO2,1040.0,GH_2
1229,H_3,2025-02-13 01:17:53.798076,Humidity,55.3,GH_3
1230,H_3,2025-02-13 01:17:55.799217,Humidity,62.5,GH_3
1231,T_3,2025-02-13 01:17:57.800104,Temperature,38.27,GH_3
1232,PH_2,2025-02-13 01:17:59.800687,Soil_pH,4.0,GH_2
1233,L_2,2025-02-13 01:18:01.801870,Light,1196.0,GH_2
1234,H_3,2025-02-13 01:18:03.803620,Humidity,45.1,GH_3
1235,CO2_1,2025-02-13 01:18:05.804983,CO2,1187.0,GH_1
1236,CO2_3,2025-02-13 01:18:07.806009,CO2,736.0,GH_3
1237,L_2,2025-02-13 01:18:09.807320,Light,369.0,GH_2
1238,L_2,2025-02-13 01:18:11.808209,Light,284.0,GH_2
1239,T_3,2025-02-13 01:18:13.809485,Temperature,32.05,GH_3
1240,CO2_2,2025-02-13 01:18:15.810286,CO2,616.0,GH_2
1241,H_1,2025-02-13 01:18:17.811046,Humidity,57.4,GH_1
1242,L_3,2025-02-13 01:18:19.811867,Light,90.0,GH_3
1243,PH_3,2025-02-13 01:18:21.812589,Soil_pH,6.9,GH_3
1244,PH_1,2025-02-13 01:18:23.837539,Soil_pH,7.7,GH_1
1245,CO2_3,2025-02-13 01:18:25.839495,CO2,574.0,GH_3
1246,CO2_2,2025-02-13 01:18:27.840040,CO2,1307.0,GH_2
1247,L_1,2025-02-13 01:18:29.841537,Light,660.0,GH_1
1248,H_3,2025-02-13 01:18:31.842473,Humidity,54.4,GH_3
1249,H_2,2025-05-13 01:05:49.883040,Humidity,23.0,GH_2
1250,T_1,2025-05-13 01:05:51.883451,Temperature,23.71,GH_1
1251,H_2,2025-05-13 01:05:53.884590,Humidity,32.9,GH_2
1252,H_1,2025-05-13 01:05:55.885919,Humidity,23.1,GH_1
1253,T_2,2025-05-13 01:05:57.886883,Temperature,37.9,GH_2
1254,PH_2,2025-05-13 01:05:59.887805,Soil_pH,3.7,GH_2
1255,PH_2,2025-05-13 01:06:01.888848,Soil_pH,3.3,GH_2
1256,H_2,2025-05-13 01:06:03.889534,Humidity,22.2,GH_2
1257,CO2_1,2025-05-13 01:06:05.891031,CO2,413.0,GH_1
1258,CO2_1,2025-05-13 01:06:07.892753,CO2,1485.0,GH_1
1259,PH_2,2025-05-13 01:06:09.893623,Soil_pH,8.9,GH_2
1260,PH_2,2025-05-13 01:06:11.894719,Soil_pH,7.4,GH_2
1261,H_3,2025-05-13 01:06:13.895586,Humidity,46.2,GH_3
1262,SM_3,2025-05-13 01:06:15.896382,Soil_Moisture,67.2,GH_3
1263,PH_1,2025-05-13 01:06:17.897248,Soil_pH,5.7,GH_1
1264,L_3,2025-05-13 01:06:19.898540,Light,985.0,GH_3
1265,CO2_1,2025-05-13 01:06:21.900016,CO2,1441.0,GH_1
1266,H_2,2025-05-13 01:06:23.901172,Humidity,62.9,GH_2
1267,PH_2,2025-05-13 01:06:25.901985,Soil_pH,9.2,GH_2
1268,H_2,2025-05-13 01:06:27.902970,Humidity,34.5,GH_2
1269,SM_1,2025-05-13 01:06:29.904081,Soil_Moisture,36.6,GH_1
1270,T_2,2025-05-13 01:06:31.904467,Temperature,35.34,GH_2
1271,CO2_1,2025-05-13 01:06:33.905369,CO2,1574.0,GH_1
1272,PH_1,2025-05-13 01:06:35.906351,Soil_pH,9.7,GH_1
1273,T_2,2025-05-13 01:06:37.906941,Temperature,27.36,GH_2
1274,L_1,2025-05-13 01:06:39.907516,Light,544.0,GH_1
1275,PH_2,2025-05-13 01:06:41.908947,Soil_pH,8.1,GH_2
1276,SM_1,2025-05-13 01:06:43.909538,Soil_Moisture,100.0,GH_1
1277,H_2,2025-05-13 01:06:45.910458,Humidity,62.3,GH_2
1278,H_2,2025-05-13 01:06:47.910867,Humidity,93.8,GH_2
1279,CO2_3,2025-05-13 01:06:49.911354,CO2,625.0,GH_3
1280,PH_1,2025-05-13 01:06:51.912946,Soil_pH,3.8,GH_1
1281,T_3,2025-05-13 01:06:53.913436,Temperature,22.7,GH_3
1282,SM_1,2025-05-13 01:06:55.915014,Soil_Moisture,62.5,GH_1
1283,L_3,2025-05-13 01:06:57.915932,Light,1211.0,GH_3
1284,L_1,2025-05-13 01:06:59.918192,Light,835.0,GH_1
1285,SM_2,2025-05-13 01:07:01.920146,Soil_Moisture,56.4,GH_2
1286,L_3,2025-05-13 01:07:03.920732,Light,990.0,GH_3
1287,T_1,2025-05-13 01:07:05.921411,Temperature,39.32,GH_1
1288,SM_3,2025-05-13 01:07:07.922448,Soil_Moisture,70.9,GH_3
1289,SM_1,2025-05-13 01:07:09.923564,Soil_Moisture,40.1,GH_1
1290,SM_3,2025-05-13 01:07:11.924379,Soil_Moisture,86.5,GH_3
1291,H_2,2025-05-13 01:07:13.924793,Humidity,96.7,GH_2
1292,L_2,2025-05-13 01:07:15.925394,Light,679.0,GH_2
1293,H_1,2025-05-13 01:07:17.925910,Humidity,89.0,GH_1
1294,T_3,2025-05-13 01:07:19.926403,Temperature,22.29,GH_3
1295,CO2_2,2025-05-13 01:07:21.927089,CO2,931.0,GH_2
1296,SM_3,2025-05-13 01:07:23.927796,Soil_Moisture,35.6,GH_3
1297,SM_3,2025-05-13 01:07:25.928476,Soil_Moisture,70.3,GH_3
1298,H_2,2025-05-13 01:07:27.929161,Humidity,58.6,GH_2
1299,H_3,2025-05-13 01:07:29.930016,Humidity,31.0,GH_3
1300,PH_1,2025-05-13 01:07:31.931050,Soil_pH,4.9,GH_1
1301,H_1,2025-05-13 01:07:33.932419,Humidity,84.8,GH_1
1302,SM_2,2025-05-13 01:07:35.933446,Soil_Moisture,86.6,GH_2
1303,SM_2,2025-05-13 01:07:37.934235,Soil_Moisture,42.6,GH_2
1304,CO2_2,2025-05-13 01:07:39.934808,CO2,1634.0,GH_2
1305,PH_2,2025-05-13 01:07:41.935698,Soil_pH,9.8,GH_2
1306,PH_3,2025-05-13 01:07:43.936187,Soil_pH,6.4,GH_3
1307,H_3,2025-05-13 01:07:45.936959,Humidity,79.4,GH_3
1308,T_3,2025-06-10 20:54:27.927231,Temperature,33.85,GH_3
1309,H_2,2025-06-10 20:54:29.941057,Humidity,20.9,GH_2
1310,T_1,2025-06-10 20:54:31.954970,Temperature,22.86,GH_1
1311,PH_1,2025-06-10 20:54:33.966474,Soil_pH,9.6,GH_1
1312,L_3,2025-06-10 20:54:35.979101,Light,1186.0,GH_3
1313,SM_1,2025-06-10 20:54:37.989198,Soil_Moisture,25.8,GH_1
1314,CO2_3,2025-06-10 20:54:39.995816,CO2,1614.0,GH_3
1315,PH_3,2025-06-10 20:54:42.006890,Soil_pH,7.9,GH_3
1316,PH_2,2025-06-10 20:54:44.018727,Soil_pH,8.5,GH_2
1317,H_2,2025-06-10 20:54:46.025048,Humidity,68.7,GH_2
1318,H_1,2025-06-10 20:54:48.032244,Humidity,89.2,GH_1
1319,L_3,2025-06-10 20:54:50.046158,Light,1377.0,GH_3
1320,SM_3,2025-06-10 20:54:52.058060,Soil_Moisture,42.9,GH_3
1321,L_1,2025-06-10 20:54:54.070937,Light,549.0,GH_1
1322,L_3,2025-06-10 20:54:56.077381,Light,303.0,GH_3
1323,H_1,2025-06-10 20:56:11.388734,Humidity,63.7,GH_1
1324,H_3,2025-06-10 20:56:14.391956,Humidity,77.6,GH_3
1325,PH_1,2025-06-10 20:56:17.397225,Soil_pH,6.1,GH_1
1326,CO2_2,2025-06-10 20:56:20.401509,CO2,1584.0,GH_2
1327,PH_3,2025-06-10 20:56:23.404138,Soil_pH,7.9,GH_3
1328,H_1,2025-06-10 20:56:26.419077,Humidity,57.2,GH_1
1329,T_2,2025-06-10 20:56:29.420680,Temperature,36.37,GH_2
1330,H_1,2025-06-10 20:56:32.433870,Humidity,76.0,GH_1
1331,T_3,2025-06-10 20:56:35.434386,Temperature,21.23,GH_3
1332,PH_3,2025-06-10 20:56:38.442335,Soil_pH,6.3,GH_3
1333,PH_2,2025-06-10 20:56:41.450291,Soil_pH,5.2,GH_2
1334,H_2,2025-06-10 20:56:44.465638,Humidity,57.0,GH_2
1335,SM_1,2025-06-10 20:56:47.472045,Soil_Moisture,44.0,GH_1
1336,SM_2,2025-06-10 20:56:50.482440,Soil_Moisture,59.9,GH_2
1337,CO2_3,2025-06-10 20:56:53.485968,CO2,1499.0,GH_3
1338,H_3,2025-06-10 20:56:56.491774,Humidity,88.8,GH_3
1339,T_2,2025-06-10 20:56:59.508011,Temperature,32.72,GH_2
1340,H_2,2025-06-10 20:57:02.513787,Humidity,55.9,GH_2
1341,PH_3,2025-06-10 20:57:05.525028,Soil_pH,6.3,GH_3
1342,L_2,2025-06-10 20:57:08.526581,Light,72.0,GH_2
1343,SM_2,2025-06-10 20:57:11.542307,Soil_Moisture,90.3,GH_2
1344,T_3,2025-06-10 20:57:14.552031,Temperature,41.65,GH_3
1345,H_3,2025-06-10 20:57:17.568152,Humidity,98.6,GH_3
1346,SM_1,2025-06-10 20:57:20.575154,Soil_Moisture,84.3,GH_1
1347,PH_1,2025-06-10 20:57:23.581756,Soil_pH,5.2,GH_1
1348,CO2_3,2025-06-10 20:57:26.593970,CO2,942.0,GH_3
1349,T_2,2025-06-10 20:57:29.604698,Temperature,36.63,GH_2
1350,T_1,2025-06-10 20:57:32.606275,Temperature,20.0,GH_1
1351,H_2,2025-06-10 20:57:35.619349,Humidity,70.8,GH_2
1352,T_1,2025-06-10 20:57:38.621426,Temperature,32.65,GH_1
1353,T_2,2025-06-10 20:57:41.632987,Temperature,23.1,GH_2
1354,H_1,2025-06-10 20:57:44.643472,Humidity,94.0,GH_1
1355,SM_1,2025-06-10 20:57:47.658755,Soil_Moisture,61.0,GH_1
1356,H_1,2025-06-10 20:57:50.662657,Humidity,86.0,GH_1
1357,PH_2,2025-06-10 20:57:53.673158,Soil_pH,9.6,GH_2
1358,H_1,2025-06-10 20:57:56.678919,Humidity,38.7,GH_1
1359,PH_3,2025-06-10 20:57:59.686977,Soil_pH,6.8,GH_3
1360,PH_1,2025-06-10 20:58:02.694459,Soil_pH,9.6,GH_1
1361,SM_1,2025-06-10 20:58:05.703766,Soil_Moisture,64.2,GH_1
1362,SM_2,2025-06-10 20:58:08.707375,Soil_Moisture,21.9,GH_2
1363,SM_2,2025-06-10 20:58:11.719025,Soil_Moisture,75.5,GH_2
1364,SM_2,2025-06-10 20:58:14.733449,Soil_Moisture,35.3,GH_2
1365,L_2,2025-06-10 20:58:17.745542,Light,125.0,GH_2
1366,SM_3,2025-06-10 20:58:20.759649,Soil_Moisture,82.0,GH_3
1367,H_2,2025-06-10 20:58:23.760584,Humidity,95.3,GH_2
1368,L_1,2025-06-10 20:58:26.773910,Light,558.0,GH_1
1369,PH_2,2025-06-10 20:58:29.788325,Soil_pH,5.0,GH_2
1370,CO2_2,2025-06-10 20:58:32.788597,CO2,760.0,GH_2
1371,H_1,2025-06-10 20:58:35.801398,Humidity,33.7,GH_1
1372,SM_2,2025-06-10 20:58:38.807706,Soil_Moisture,24.8,GH_2
1373,L_2,2025-06-10 20:58:41.820781,Light,179.0,GH_2
1374,L_2,2025-06-10 20:58:44.828776,Light,335.0,GH_2
1375,T_2,2025-06-10 20:58:47.840556,Temperature,37.06,GH_2
1376,PH_1,2025-06-10 20:58:50.851309,Soil_pH,8.5,GH_1
1377,SM_1,2025-06-10 20:58:53.855835,Soil_Moisture,88.2,GH_1
1378,L_2,2025-06-10 20:58:56.861447,Light,906.0,GH_2
1379,H_3,2025-06-10 20:58:59.864669,Humidity,34.7,GH_3
1380,CO2_3,2025-06-10 20:59:02.867080,CO2,1476.0,GH_3
1381,L_2,2025-06-10 20:59:05.870081,Light,791.0,GH_2
1382,H_3,2025-06-10 20:59:08.878492,Humidity,76.5,GH_3
1383,CO2_2,2025-06-10 20:59:11.881120,CO2,923.0,GH_2
1384,CO2_3,2025-06-10 20:59:14.883743,CO2,613.0,GH_3
1385,T_2,2025-06-10 20:59:17.890993,Temperature,21.18,GH_2
1386,PH_1,2025-06-10 20:59:20.904765,Soil_pH,9.5,GH_1
1387,PH_3,2025-06-10 20:59:23.914988,Soil_pH,3.7,GH_3
1388,T_2,2025-06-10 20:59:26.920497,Temperature,21.61,GH_2
1389,L_2,2025-06-10 20:59:29.932981,Light,580.0,GH_2
1390,T_3,2025-06-10 20:59:32.943739,Temperature,37.15,GH_3
1391,T_2,2025-06-10 20:59:35.948177,Temperature,32.58,GH_2
1392,T_1,2025-06-10 20:59:38.948192,Temperature,33.47,GH_1
1393,SM_1,2025-06-10 20:59:41.961894,Soil_Moisture,63.5,GH_1
1394,L_1,2025-06-10 20:59:44.973567,Light,174.0,GH_1
1395,PH_2,2025-06-10 20:59:47.988191,Soil_pH,9.9,GH_2
1396,L_2,2025-06-10 20:59:50.988481,Light,199.0,GH_2
1397,CO2_2,2025-06-10 20:59:53.998163,CO2,1081.0,GH_2
1398,T_3,2025-06-10 20:59:57.001159,Temperature,32.84,GH_3
1399,T_1,2025-06-10 21:00:00.006775,Temperature,33.74,GH_1
1400,SM_3,2025-06-10 21:00:03.018522,Soil_Moisture,85.3,GH_3
1401,T_1,2025-06-10 21:00:06.028770,Temperature,36.56,GH_1
1402,T_3,2025-06-10 21:00:09.044563,Temperature,29.4,GH_3
1403,SM_2,2025-06-10 21:00:12.052483,Soil_Moisture,90.8,GH_2
1404,L_1,2025-06-10 21:00:15.064790,Light,764.0,GH_1
1405,L_3,2025-06-10 21:00:18.078588,Light,527.0,GH_3
1406,T_1,2025-06-10 21:00:21.086825,Temperature,24.19,GH_1
1407,CO2_1,2025-06-10 21:00:24.098309,CO2,1778.0,GH_1
1408,T_3,2025-06-10 21:00:27.103696,Temperature,38.99,GH_3
1409,T_3,2025-06-10 21:00:30.117808,Temperature,27.31,GH_3
1410,CO2_1,2025-06-10 21:00:33.127073,CO2,444.0,GH_1
1411,CO2_1,2025-06-10 21:00:36.136275,CO2,1590.0,GH_1
1412,T_1,2025-06-10 21:00:39.148019,Temperature,30.07,GH_1
1413,PH_1,2025-06-10 21:00:42.159633,Soil_pH,9.3,GH_1
1414,H_1,2025-06-10 21:00:45.162481,Humidity,41.1,GH_1
1415,L_3,2025-06-10 21:00:48.165498,Light,639.0,GH_3
1416,SM_1,2025-06-10 21:00:51.175946,Soil_Moisture,62.4,GH_1
1417,PH_3,2025-06-10 21:00:54.188159,Soil_pH,6.0,GH_3
1418,CO2_1,2025-06-10 21:00:57.201455,CO2,1485.0,GH_1
1419,CO2_1,2025-06-10 21:01:00.215298,CO2,470.0,GH_1
1420,PH_2,2025-06-10 21:01:03.231509,Soil_pH,7.0,GH_2
1421,L_3,2025-06-10 21:01:06.238533,Light,423.0,GH_3
1422,CO2_1,2025-06-10 21:01:09.253051,CO2,1028.0,GH_1
1423,SM_2,2025-06-10 21:01:12.261983,Soil_Moisture,92.1,GH_2
1424,T_2,2025-06-10 21:01:15.275518,Temperature,31.32,GH_2
1425,T_2,2025-06-10 21:01:18.289640,Temperature,37.26,GH_2
1426,H_3,2025-06-10 21:01:21.292419,Humidity,32.3,GH_3
1427,H_2,2025-06-10 21:01:24.306944,Humidity,79.1,GH_2
1428,CO2_3,2025-06-10 21:01:27.318019,CO2,1492.0,GH_3
1429,H_2,2025-06-10 21:01:30.328648,Humidity,67.2,GH_2
1430,H_1,2025-06-10 21:01:33.338751,Humidity,48.3,GH_1
1431,H_2,2025-06-10 21:01:36.353287,Humidity,27.7,GH_2
1432,H_2,2025-06-10 21:01:39.363402,Humidity,81.8,GH_2
1433,CO2_3,2025-06-10 21:01:42.367288,CO2,1766.0,GH_3
1434,SM_1,2025-06-10 21:01:45.368286,Soil_Moisture,34.7,GH_1
1435,PH_3,2025-06-10 21:01:48.381905,Soil_pH,5.6,GH_3
1436,T_1,2025-06-10 21:01:51.387681,Temperature,37.66,GH_1
1437,PH_2,2025-06-10 21:01:54.389619,Soil_pH,8.0,GH_2
1438,PH_2,2025-06-10 21:01:57.395229,Soil_pH,8.4,GH_2
1439,PH_1,2025-06-10 21:02:00.405070,Soil_pH,4.5,GH_1
1440,T_2,2025-06-10 21:02:03.405973,Temperature,40.93,GH_2
1441,PH_1,2025-06-10 21:02:06.418387,Soil_pH,5.4,GH_1
1442,H_3,2025-06-10 21:02:09.431677,Humidity,83.4,GH_3
1443,H_3,2025-06-10 21:02:12.435569,Humidity,55.0,GH_3
1444,L_3,2025-06-10 21:02:15.439954,Light,127.0,GH_3
1445,T_1,2025-06-10 21:02:18.439982,Temperature,32.89,GH_1
1446,CO2_1,2025-06-10 21:02:21.452331,CO2,1109.0,GH_1
1447,CO2_2,2025-06-10 21:02:24.454197,CO2,1320.0,GH_2
1448,SM_2,2025-06-10 21:02:27.460436,Soil_Moisture,63.4,GH_2
1449,H_1,2025-06-10 21:02:30.462520,Humidity,25.7,GH_1
1450,CO2_2,2025-06-10 21:02:33.473521,CO2,515.0,GH_2
1451,H_2,2025-06-10 21:02:36.480834,Humidity,29.8,GH_2
1452,T_1,2025-06-10 21:02:39.491870,Temperature,30.03,GH_1
1453,CO2_1,2025-06-10 21:02:42.492975,CO2,919.0,GH_1
1454,PH_3,2025-06-10 21:02:45.497179,Soil_pH,8.5,GH_3
1455,H_1,2025-06-10 21:02:48.498569,Humidity,42.2,GH_1
1456,H_1,2025-06-10 21:02:51.509914,Humidity,38.0,GH_1
1457,PH_1,2025-06-10 21:02:54.512302,Soil_pH,6.5,GH_1
1458,L_3,2025-06-10 21:02:57.524425,Light,509.0,GH_3
1459,T_2,2025-06-10 21:03:00.530925,Temperature,38.14,GH_2
1460,L_1,2025-06-10 21:03:03.546295,Light,627.0,GH_1
1461,CO2_1,2025-06-11 23:28:00.358091,CO2,434.0,GH_1
1462,SM_2,2025-06-11 23:28:03.373237,Soil_Moisture,51.7,GH_2
1463,PH_1,2025-06-11 23:28:06.377501,Soil_pH,6.2,GH_1
1464,T_3,2025-06-11 23:28:09.385255,Temperature,32.27,GH_3
1465,H_1,2025-06-11 23:28:12.397497,Humidity,38.8,GH_1
1466,SM_1,2025-06-11 23:28:15.401866,Soil_Moisture,31.7,GH_1
1467,H_3,2025-06-11 23:28:18.405624,Humidity,85.8,GH_3
1468,PH_1,2025-06-11 23:28:21.406465,Soil_pH,4.8,GH_1
1469,CO2_3,2025-06-11 23:28:24.413965,CO2,528.0,GH_3
1470,T_1,2025-06-11 23:28:27.427726,Temperature,34.79,GH_1
1471,H_1,2025-06-11 23:28:30.429921,Humidity,36.7,GH_1
1472,CO2_1,2025-06-11 23:28:33.443079,CO2,958.0,GH_1
1473,PH_1,2025-06-11 23:28:36.452179,Soil_pH,5.8,GH_1
1474,H_2,2025-06-11 23:28:39.459118,Humidity,86.5,GH_2
1475,CO2_3,2025-06-11 23:28:42.467889,CO2,570.0,GH_3
1476,PH_1,2025-06-11 23:28:45.474380,Soil_pH,8.1,GH_1
1477,CO2_2,2025-06-11 23:28:48.485547,CO2,839.0,GH_2
1478,SM_3,2025-06-11 23:28:51.494849,Soil_Moisture,96.8,GH_3
1479,SM_1,2025-06-11 23:28:54.495567,Soil_Moisture,84.9,GH_1
1480,L_2,2025-06-11 23:28:57.504846,Light,1182.0,GH_2
1481,T_1,2025-06-11 23:29:00.506060,Temperature,33.74,GH_1
1482,H_1,2025-06-11 23:29:03.509348,Humidity,20.2,GH_1
1483,L_3,2025-06-11 23:29:06.517308,Light,1044.0,GH_3
1484,PH_1,2025-06-11 23:29:09.530468,Soil_pH,5.3,GH_1
1485,H_1,2025-06-11 23:29:12.533274,Humidity,59.2,GH_1
1486,PH_1,2025-06-11 23:29:15.546643,Soil_pH,9.4,GH_1
1487,SM_3,2025-06-11 23:29:18.548145,Soil_Moisture,62.5,GH_3
1488,SM_2,2025-06-11 23:29:21.555753,Soil_Moisture,27.5,GH_2
1489,T_3,2025-06-11 23:29:24.562385,Temperature,24.43,GH_3
1490,PH_2,2025-06-11 23:29:27.565841,Soil_pH,4.8,GH_2
1491,SM_1,2025-06-11 23:29:30.568209,Soil_Moisture,24.0,GH_1
1492,L_2,2025-06-11 23:29:33.580113,Light,755.0,GH_2
1493,L_2,2025-06-11 23:29:36.594119,Light,247.0,GH_2
1494,H_2,2025-06-11 23:29:39.607947,Humidity,48.0,GH_2
1495,T_2,2025-06-11 23:29:42.618033,Temperature,20.72,GH_2
1496,SM_2,2025-06-11 23:29:45.626275,Soil_Moisture,41.1,GH_2
1497,SM_1,2025-06-11 23:29:48.640881,Soil_Moisture,77.1,GH_1
1498,T_1,2025-06-11 23:29:51.657166,Temperature,36.99,GH_1
1499,CO2_2,2025-06-11 23:29:54.670814,CO2,832.0,GH_2
1500,L_3,2025-06-11 23:29:57.679983,Light,187.0,GH_3
1501,CO2_2,2025-06-11 23:30:00.688705,CO2,775.0,GH_2
1502,T_2,2025-06-11 23:30:03.690305,Temperature,24.13,GH_2
1503,CO2_2,2025-06-11 23:30:06.697849,CO2,1248.0,GH_2
1504,SM_3,2025-06-11 23:30:09.699592,Soil_Moisture,72.8,GH_3
1505,L_2,2025-06-11 23:30:12.715185,Light,1397.0,GH_2
1506,H_1,2025-06-11 23:30:15.724784,Humidity,53.4,GH_1
1507,L_1,2025-06-11 23:30:18.724950,Light,417.0,GH_1
1508,L_3,2025-06-11 23:30:21.734149,Light,403.0,GH_3
1509,T_2,2025-06-11 23:30:24.749321,Temperature,30.09,GH_2
1510,L_2,2025-06-11 23:30:27.760268,Light,661.0,GH_2
1511,H_1,2025-06-11 23:30:30.767871,Humidity,75.0,GH_1
1512,L_1,2025-06-11 23:30:33.776858,Light,665.0,GH_1
1513,PH_1,2025-06-11 23:30:36.778126,Soil_pH,5.6,GH_1
1514,PH_3,2025-06-11 23:30:39.794068,Soil_pH,5.6,GH_3
1515,H_2,2025-06-11 23:30:42.800083,Humidity,79.6,GH_2
1516,L_1,2025-06-11 23:30:45.807095,Light,689.0,GH_1
1517,CO2_3,2025-06-11 23:30:48.815656,CO2,670.0,GH_3
1518,PH_3,2025-06-11 23:30:51.820890,Soil_pH,4.7,GH_3
1519,T_3,2025-06-11 23:30:54.832807,Temperature,24.18,GH_3
1520,PH_1,2025-06-11 23:30:57.847077,Soil_pH,6.2,GH_1
1521,CO2_3,2025-06-11 23:31:00.859577,CO2,1227.0,GH_3
1522,L_2,2025-06-11 23:31:03.871739,Light,390.0,GH_2
1523,T_1,2025-06-11 23:31:06.883971,Temperature,25.56,GH_1
1524,PH_3,2025-06-11 23:31:09.896121,Soil_pH,8.4,GH_3
1525,H_2,2025-06-11 23:31:12.912890,Humidity,98.3,GH_2
1526,PH_1,2025-06-11 23:31:15.916911,Soil_pH,8.4,GH_1
1527,PH_1,2025-06-11 23:31:18.921508,Soil_pH,3.0,GH_1
1528,T_3,2025-06-11 23:31:21.927005,Temperature,41.2,GH_3
1529,L_1,2025-06-11 23:31:24.927816,Light,1123.0,GH_1
1530,CO2_3,2025-06-11 23:31:27.934537,CO2,1063.0,GH_3
1531,PH_2,2025-06-11 23:31:30.944627,Soil_pH,8.2,GH_2
1532,CO2_2,2025-06-11 23:31:33.959402,CO2,1399.0,GH_2
1533,PH_3,2025-06-11 23:31:36.963184,Soil_pH,3.9,GH_3
1534,L_1,2025-06-11 23:31:39.975058,Light,957.0,GH_1
1535,SM_1,2025-06-11 23:31:42.986830,Soil_Moisture,88.0,GH_1
1536,PH_1,2025-06-11 23:31:45.996853,Soil_pH,3.2,GH_1
1537,SM_3,2025-06-11 23:31:49.011061,Soil_Moisture,68.5,GH_3
1538,H_2,2025-06-11 23:31:52.026711,Humidity,25.2,GH_2
1539,H_3,2025-06-11 23:31:55.030747,Humidity,81.7,GH_3
1540,PH_2,2025-06-11 23:31:58.041265,Soil_pH,3.9,GH_2
1541,SM_1,2025-06-11 23:32:01.042739,Soil_Moisture,96.1,GH_1
1542,CO2_1,2025-06-11 23:32:04.059402,CO2,1174.0,GH_1
